is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,1,6.87,10,0,17.0,4.7,0,0
0,0,3.45,21,0,29.2,1.6,0,1
1,0,2.18,24,0,25.8,1.6,0,1
1,0,1.78,25,2,0.0,0.0,0,1
1,1,6.89,21,0,126.1,9.3,0,1
1,0,1.26,0,0,0.0,0.0,7,1
0,0,1.48,23,0,0.0,0.0,0,1
1,0,2.56,18,0,14.8,0.6,0,1
0,0,1.61,0,0,0.0,0.0,3,1
0,0,2.25,23,1,14.0,1.4,0,1
1,1,0.33,5,0,0.0,0.0,0,1
0,0,1.07,21,0,0.0,0.0,0,1
1,0,4.1,0,0,0.0,0.0,0,1
0,0,4.58,10,0,2.5,0.2,5,1
0,0,5.07,23,0,9.2,0.4,1,1
1,0,6.87,12,0,43.689911396102545,4.192075723644861,0,0
0,0,1.67,23,0,0.0,0.0,0,1
1,0,5.21,15,1,63.1,18.5,0,1
0,0,2.23,0,0,0.8,0.2,2,1
1,0,0.21,3,0,0.0,0.0,0,1
1,0,1.45,21,1,0.0,0.0,0,1
1,1,6.87,10,0,26.1,1.8,0,0
0,0,0.66,11,0,0.0,0.0,0,1
1,1,6.87,15,0,76.4,10.2,0,0
1,1,6.87,10,1,97.1,4.6,0,0
1,0,2.04,18,0,0.0,0.0,0,1
0,0,0.62,0,0,0.0,0.0,0,1
0,0,1.41,22,1,0.0,0.0,0,1
1,1,6.87,24,1,100.7,7.9,0,0
0,0,6.71,20,0,56.0,2.7,0,1
1,0,5.17,17,0,34.7,2.0,0,1
1,1,1.33,20,0,0.0,0.0,0,1
0,0,2.24,23,0,23.0,0.9,0,1
1,1,0.98,17,0,0.0,0.0,0,1
1,0,6.87,21,0,5.6,0.6,0,0
0,0,6.87,32,0,31.0,0.6,4,0
0,0,1.56,0,0,0.0,0.0,7,1
1,0,6.87,22,0,98.3,15.3,0,0
1,0,6.87,12,0,57.0,4.2,0,0
0,0,6.87,73,0,50.7,2.3,0,0
1,1,6.87,15,2,9.3,1.4,0,0
0,0,2.02,20,0,0.0,0.0,0,1
1,1,7.28,12,0,28.8,1.2,0,1
1,1,0.83,2,0,0.0,0.0,6,1
1,1,2.27,21,0,0.1,0.0,0,1
0,0,0.83,23,0,7.3,0.3,0,1
1,0,2.97,17,0,23.2,2.0,0,1
0,0,1.7,20,0,0.0,0.0,0,1
1,0,3.66,56,0,297.5,34.7,0,1
1,0,4.3,24,0,33.7,3.3,0,1
0,0,0.16,11,0,0.0,0.0,0,1
1,1,6.87,22,0,84.5,10.4,0,0
0,0,7.21,0,0,0.0,0.0,0,1
1,0,2.92,0,0,11.6,0.3,2,1
1,0,1.59,24,0,0.0,0.0,0,1
1,0,2.32,23,2,17.8,2.4,0,1
1,1,2.05,0,0,0.1,0.0,1,1
1,1,6.87,21,0,49.6,1.4,0,0
1,1,6.06,12,0,8.2,1.2,0,1
0,0,1.25,23,0,0.0,0.0,0,1
0,0,2.92,23,0,6.3,1.1,0,1
0,0,6.87,12,0,2.9,0.2,5,0
1,1,6.03,19,0,14.6,0.9,0,1
1,1,6.87,24,2,60.1,5.4,0,0
1,1,3.89,10,0,3.7,0.5,7,1
0,0,0.08,10,2,0.0,0.0,0,1
1,0,6.87,20,0,5.3,0.4,0,0
1,1,4.53,10,1,9.5,0.7,0,1
1,0,6.22,20,2,15.9,0.8,0,1
1,1,6.87,14,0,44.9,2.0,1,0
1,0,6.87,21,0,128.6,8.3,0,0
1,1,2.78,21,0,4.4,0.3,0,1
1,1,6.87,15,0,39.0,6.5,0,0
1,1,4.85,17,0,31.5,1.8,0,1
1,1,6.87,18,1,12.4,1.8,0,0
1,0,2.55,22,0,1.7,0.3,0,1
0,0,4.04,23,1,2.2,0.4,0,1
1,0,6.87,21,0,73.9,5.5,0,0
1,1,6.87,21,0,14.3,1.8,0,0
1,1,0.35,19,0,0.0,0.0,0,1
1,0,4.6,30,0,14.9,0.4,0,1
0,0,2.3,22,0,4.2,0.3,0,1
0,0,0.27,12,0,0.0,0.0,0,1
1,1,6.87,10,0,20.6,1.6,0,0
1,1,4.42,26,0,6.2,0.3,0,1
1,0,6.87,20,0,21.3,1.1,0,0
1,0,0.44,7,0,0.0,0.0,0,1
1,0,6.87,22,0,26.1,2.7,0,0
1,0,2.79,21,0,31.5,7.7,0,1
0,0,1.59,20,0,0.0,0.0,0,1
0,0,0.78,15,0,0.0,0.0,0,1
1,0,5.81,24,0,81.3,3.8,0,1
1,0,6.87,21,0,125.7,8.2,0,0
1,0,0.96,22,0,0.0,0.0,0,1
1,0,2.41,23,0,11.1,0.7,0,1
0,0,1.67,23,0,0.0,0.0,0,1
1,0,7.01,48,2,137.4,27.0,0,1
1,1,2.5,23,0,9.9,2.4,0,1
0,0,1.25,0,0,0.0,0.0,6,1
1,1,1.98,22,0,0.0,0.0,0,1
0,0,1.58,17,0,0.0,0.0,0,1
0,0,2.75,23,0,35.2,2.5,0,1
1,1,6.87,18,0,35.9,3.9,0,0
1,1,6.87,12,0,52.0,4.3,0,0
1,1,4.1,5,0,2.8,0.2,0,1
1,1,1.98,22,0,0.0,0.0,0,1
1,0,6.87,22,0,26.0,1.9,0,0
1,0,2.99,15,0,52.8,3.6,0,1
0,0,2.05,0,0,0.0,0.0,0,1
1,1,6.87,20,1,65.6,2.8,0,0
1,1,6.87,18,0,6.5,0.6,0,0
1,1,3.59,139,0,0.0,0.0,0,1
1,0,2.9,54,0,39.2,4.1,0,1
1,0,1.12,16,3,0.0,0.0,0,1
1,0,6.87,19,0,28.9,1.4,0,0
1,1,2.35,21,1,19.0,1.3,0,1
1,0,7.31,18,0,27.0,3.7,0,1
0,0,2.41,0,0,0.3,0.0,1,1
0,0,2.85,20,0,5.7,0.3,0,1
0,0,4.75,80,0,607.5,27.5,0,1
1,0,6.87,21,0,47.0,3.3,0,0
0,0,0.75,0,0,0.0,0.0,1,1
1,1,2.77,23,0,4.1,0.8,2,1
1,0,2.4,19,0,0.1,0.1,0,1
0,0,1.73,0,0,0.0,0.0,7,1
0,0,3.55,24,1,53.9,3.9,0,1
0,0,6.68,13,0,2.7,0.5,4,1
1,1,5.47,22,0,51.5,7.3,0,1
1,1,2.93,20,0,31.4,4.6,0,1
1,0,2.67,23,0,29.4,3.1,0,1
1,0,0.65,0,0,0.0,0.0,4,1
1,1,6.87,14,0,76.2,17.0,0,0
1,0,6.87,25,0,109.9,5.5,0,0
1,1,5.5,15,0,1.0,0.1,2,1
1,1,6.87,24,1,153.9,5.5,0,0
0,0,0.24,17,0,0.0,0.0,0,1
1,0,4.37,26,0,34.4,2.8,0,1
1,0,2.58,23,0,11.0,1.2,0,1
0,0,1.67,18,0,0.0,0.0,0,1
1,0,3.47,22,0,39.2,13.7,0,1
0,0,2.04,0,0,0.0,0.0,2,1
0,0,1.65,0,1,0.0,0.0,3,1
0,0,1.71,22,0,0.0,0.0,0,1
0,0,1.54,74,2,0.0,0.0,0,1
1,1,6.87,21,1,25.6,1.6,0,0
1,0,1.81,22,0,0.0,0.0,0,1
1,0,6.17,15,0,0.6,0.1,0,1
0,0,5.43,24,0,19.2,1.2,0,1
1,1,3.37,56,0,38.1,4.4,0,1
1,1,0.96,22,0,0.0,0.0,0,1
0,0,3.38,11,0,15.7,0.6,0,1
1,1,4.76,12,0,39.9,2.1,0,1
1,0,3.39,0,0,0.0,0.0,0,1
1,0,2.47,0,0,0.1,0.1,1,1
0,0,2.78,19,0,4.1,0.2,0,1
1,0,4.25,16,0,23.5,0.7,0,1
1,0,1.7,21,0,0.0,0.0,0,1
1,0,0.53,21,0,0.0,0.0,0,1
1,0,6.87,12,0,2.7,0.4,5,0
1,0,3.47,10,0,10.5,0.5,0,1
1,0,4.63,21,0,22.9,1.1,0,1
1,1,2.73,0,0,11.3,0.7,7,1
1,0,4.72,21,0,33.6,1.8,0,1
0,0,2.37,21,0,11.9,0.8,0,1
0,0,5.54,29,0,34.2,7.4,0,1
1,0,6.94,20,0,121.4,7.3,0,1
1,1,6.87,15,0,128.1,7.0,0,0
0,0,4.33,16,0,13.3,2.0,0,1
1,1,6.87,16,1,41.0,3.0,0,0
1,1,1.03,21,0,0.0,0.0,0,1
0,0,1.86,14,0,0.0,0.0,0,1
1,1,6.87,10,1,10.2,1.3,0,0
0,0,2.47,13,0,0.5,0.0,0,1
0,0,2.22,18,0,2.6,0.1,3,1
1,0,6.01,15,0,10.4,0.5,0,1
1,1,6.87,20,0,53.5,4.2,0,0
1,1,2.54,22,0,37.6,5.0,0,1
1,0,2.38,22,0,42.9,2.7,0,1
1,1,6.87,16,0,45.8,4.7,0,0
1,0,0.42,0,0,0.0,0.0,3,1
1,0,6.76,3,0,0.2,0.0,0,1
1,0,2.11,0,0,2.7,0.2,5,1
1,1,1.28,21,0,0.0,0.0,0,1
0,0,2.11,50,0,1.4,0.3,0,1
1,1,1.99,0,1,0.0,0.0,0,1
1,0,4.37,25,1,16.9,0.9,0,1
1,0,6.87,25,0,48.7,3.5,0,0
0,0,2.99,23,0,4.4,0.4,0,1
1,0,3.04,22,0,34.5,2.0,0,1
1,1,2.29,20,0,4.5,1.5,0,1
1,1,6.87,21,0,83.9,9.2,0,0
1,1,3.93,17,0,15.7,1.8,0,1
0,0,0.45,19,0,0.0,0.0,0,1
1,0,6.87,24,1,31.6,2.7,0,0
0,0,2.03,21,0,1.2,0.2,0,1
1,0,3.44,16,0,14.7,0.9,0,1
1,1,0.98,17,0,0.0,0.0,0,1
0,0,0.7,0,0,0.0,0.0,2,1
1,1,1.55,23,0,0.0,0.0,4,1
1,1,6.87,15,0,147.5,13.2,0,0
0,0,1.98,22,0,0.0,0.0,0,1
0,0,3.48,0,0,1.2,0.3,5,1
1,0,2.12,22,0,10.4,0.6,0,1
1,0,5.6,24,0,38.6,2.3,0,1
1,1,2.95,21,0,0.6,0.0,0,1
0,0,1.25,23,0,0.0,0.0,0,1
0,0,1.98,22,0,0.0,0.0,0,1
1,0,6.87,12,0,33.3,5.3,0,0
1,0,2.89,22,0,27.8,1.3,0,1
0,0,1.24,21,0,0.0,0.0,0,1
1,0,0.77,18,0,0.0,0.0,0,1
0,0,4.31,32,0,11.0,0.8,1,1
1,1,2.15,23,0,0.9,0.2,0,1
1,1,6.87,15,1,76.2,15.2,0,0
0,0,2.84,0,0,19.8,1.3,7,1
0,0,3.22,0,0,1.3,0.1,2,1
1,0,7.59,0,0,0.0,0.0,0,1
1,0,1.41,0,0,0.0,0.0,6,1
0,0,3.9,8,0,1.1,0.1,3,1
0,0,0.69,15,0,0.0,0.0,0,1
0,0,6.86,12,0,43.689911396102545,4.192075723644861,0,0
1,1,2.41,0,0,3.8,0.5,7,1
0,0,3.44,21,0,15.2,1.9,0,1
0,0,0.37,5,1,0.0,0.0,0,1
0,0,0.23,6,0,0.0,0.0,0,1
1,1,2.18,21,0,8.5,0.8,0,1
0,0,2.23,23,0,8.0,0.7,0,1
0,0,3.39,17,0,23.9,5.3,0,1
1,0,2.2,0,0,0.0,0.0,3,1
1,0,6.86,22,0,12.3,0.7,0,0
0,0,0.28,3,0,0.0,0.0,0,1
0,0,2.16,0,0,0.0,0.0,3,1
1,0,5.84,24,0,78.9,5.9,0,1
1,0,6.86,19,2,54.5,2.9,0,0
1,0,3.88,22,0,32.6,9.2,0,1
1,0,3.53,12,0,6.4,0.7,0,1
1,1,7.02,0,0,0.0,0.0,0,1
1,0,1.41,0,1,0.0,0.0,4,1
1,1,6.86,20,0,102.4,5.0,0,0
0,0,1.07,0,0,0.0,0.0,0,1
1,1,6.86,24,0,34.2,3.1,0,0
0,0,0.22,20,0,0.0,0.0,0,1
0,0,2.39,20,0,6.3,0.4,0,1
0,0,2.58,40,0,64.8,4.7,0,1
1,0,3.44,21,0,15.2,0.9,0,1
1,1,2.19,32,2,15.5,1.6,0,1
0,0,0.28,2,0,0.0,0.0,0,1
0,0,2.3,22,0,7.5,0.5,0,1
0,0,0.25,6,1,0.0,0.0,0,1
1,0,2.0,0,0,0.0,0.0,5,1
0,0,6.58,24,0,34.6,3.1,0,1
0,0,2.57,23,0,26.3,1.6,0,1
1,1,6.85,15,0,24.9,2.4,0,0
1,1,4.08,9,0,9.4,0.3,3,1
1,0,6.6,21,0,45.4,2.6,0,1
1,0,2.08,20,4,26.6,1.9,0,1
1,0,3.97,10,0,1.3,0.2,5,1
1,0,4.05,27,0,22.5,1.0,0,1
0,0,1.14,21,0,0.0,0.0,0,1
1,0,3.51,24,0,4.5,0.2,0,1
1,0,1.97,19,0,0.0,0.0,0,1
0,0,6.85,12,0,0.5,0.1,0,0
0,0,0.87,22,0,0.0,0.0,0,1
1,0,6.85,21,0,38.4,2.1,0,0
0,0,1.53,0,0,0.0,0.0,4,1
1,1,6.85,21,0,81.7,14.7,0,0
1,1,1.59,44,0,0.0,0.0,0,1
1,0,4.78,26,0,15.7,0.5,0,1
1,0,3.88,10,0,1.1,0.1,4,1
0,0,2.42,20,0,8.6,0.6,0,1
1,0,4.76,26,0,36.2,2.6,0,1
0,0,2.02,21,2,0.0,0.0,0,1
0,0,2.66,23,1,13.0,0.9,0,1
1,0,5.98,25,0,66.8,3.7,0,1
1,0,6.85,21,0,58.7,14.6,0,0
1,1,6.85,21,0,42.8,4.1,0,0
1,0,4.07,26,0,62.6,2.7,0,1
1,0,6.85,22,2,14.1,1.8,0,0
0,0,1.05,20,2,0.0,0.0,0,1
1,0,3.19,22,2,48.3,2.7,0,1
1,0,2.06,0,0,4.7,0.6,0,1
0,0,0.97,22,0,0.0,0.0,0,1
0,0,2.86,16,0,19.9,2.5,0,1
1,1,6.85,21,0,202.2,12.7,0,0
0,0,0.87,13,0,0.0,0.0,0,1
1,0,6.85,12,0,22.0,1.4,0,0
0,0,5.46,32,0,47.7,5.8,0,1
0,0,3.55,56,0,114.1,29.7,0,1
1,1,6.85,25,1,41.0,3.3,0,0
1,0,6.85,21,0,12.1,2.0,0,0
0,0,7.18,35,2,59.9,4.6,0,1
1,0,0.39,5,1,0.0,0.0,0,1
1,0,6.85,30,0,234.7,11.2,0,0
1,1,6.85,22,0,5.0,2.2,0,0
1,1,6.85,21,0,34.6,1.5,0,0
1,0,4.5,13,0,3.7,0.1,0,1
0,0,2.8,23,0,34.6,2.1,0,1
1,0,6.85,21,0,22.0,2.5,0,0
1,0,6.85,33,0,19.2,2.8,0,0
0,0,0.35,0,0,0.0,0.0,4,1
1,0,5.39,18,0,107.7,11.5,0,1
0,0,0.49,8,1,0.0,0.0,0,1
1,1,6.85,16,0,28.2,4.7,0,0
0,0,2.11,0,0,0.1,0.0,2,1
1,0,6.85,12,0,47.3,4.3,0,0
1,0,2.77,22,0,13.9,0.6,0,1
1,0,6.85,24,0,20.6,2.4,0,0
0,0,1.32,0,0,0.0,0.0,3,1
1,0,2.5,21,0,22.4,1.9,0,1
0,0,2.15,23,0,41.5,2.1,0,1
0,0,1.74,23,0,3.2,0.1,0,1
1,0,2.51,18,0,8.7,0.5,0,1
1,0,6.85,21,1,86.9,8.8,0,0
1,0,4.65,15,0,3.3,0.4,0,1
1,0,6.85,25,0,70.4,5.8,0,0
1,0,3.64,10,0,1.5,0.1,5,1
0,0,6.71,56,0,168.3,16.8,0,1
0,0,6.3,32,0,14.7,0.7,0,1
0,0,3.1,13,4,21.8,1.4,0,1
1,1,3.81,20,8,17.7,1.1,0,1
1,1,7.25,0,0,0.0,0.0,0,1
1,0,3.38,22,0,5.7,0.3,0,1
1,0,0.69,16,1,0.0,0.0,0,1
1,0,0.69,16,0,0.0,0.0,0,1
1,0,4.23,31,0,26.8,3.8,0,1
1,1,6.85,17,0,27.1,1.3,0,0
0,0,2.21,0,1,37.9,6.0,7,1
0,0,2.28,0,0,0.0,0.0,0,1
1,1,6.85,20,0,100.3,10.9,0,0
1,1,6.85,19,1,9.5,0.6,0,0
0,0,6.85,12,0,14.1,1.0,6,0
1,1,6.85,9,0,23.6,1.0,0,0
1,0,1.65,20,0,0.0,0.0,0,1
1,1,6.85,18,0,93.0,12.4,0,0
0,0,3.71,15,0,46.3,1.5,0,1
0,0,0.82,18,0,0.0,0.0,0,1
1,0,1.06,19,1,0.0,0.0,0,1
0,0,1.42,50,0,0.0,0.0,0,1
0,0,1.75,21,0,0.0,0.0,0,1
1,0,2.21,22,0,4.8,0.4,0,1
1,0,3.11,13,1,29.1,2.8,0,1
1,0,2.93,15,0,0.1,0.0,0,1
0,0,1.46,18,0,0.0,0.0,0,1
1,1,6.85,24,0,119.1,5.0,0,0
0,0,6.85,26,0,2.6,0.3,0,0
0,0,0.8,19,2,0.0,0.0,0,1
1,1,1.58,0,0,0.0,0.0,6,1
1,1,6.85,12,1,15.4,1.0,0,0
1,1,7.5,15,0,43.3,3.4,0,1
1,0,1.98,44,0,0.0,0.0,0,1
0,0,7.25,62,0,8.5,6.0,0,1
0,0,2.82,0,0,1.7,0.1,4,1
0,0,0.54,9,0,0.0,0.0,0,1
1,1,6.85,22,0,6.2,0.3,0,0
0,0,0.41,6,0,0.0,0.0,0,1
1,1,4.15,31,0,22.1,4.5,0,1
0,0,2.7,0,0,0.0,0.0,0,1
1,1,6.85,31,1,113.1,5.2,0,0
0,0,2.79,0,0,8.2,0.8,7,1
0,0,2.03,52,1,0.0,0.0,0,1
1,1,1.98,22,0,0.0,0.0,0,1
0,0,1.98,23,1,0.0,0.0,0,1
1,0,5.72,19,0,65.4,2.2,0,1
0,0,2.64,23,0,4.4,0.5,0,1
1,0,6.9,21,0,98.6,3.7,0,1
0,0,2.07,39,1,17.6,0.7,0,1
1,1,6.85,22,1,42.7,3.9,0,0
1,0,6.85,21,0,79.7,7.5,0,0
1,1,2.52,32,0,10.6,0.8,0,1
0,0,1.75,0,0,0.0,0.0,4,1
0,0,2.23,24,1,7.0,1.0,0,1
0,0,2.75,21,1,11.2,0.9,0,1
1,1,3.91,24,0,8.5,0.5,0,1
0,0,2.16,19,1,14.9,1.0,0,1
1,0,6.85,25,0,47.4,5.5,0,0
1,0,6.85,21,0,30.3,4.9,0,0
0,0,1.99,23,0,0.0,0.0,0,1
0,0,2.49,0,0,2.8,0.2,5,1
0,0,1.96,0,0,0.0,0.0,5,1
1,1,1.09,0,0,0.0,0.0,0,1
1,0,5.32,26,0,13.2,2.1,0,1
1,1,6.85,22,0,96.8,5.5,0,0
0,0,3.11,13,0,21.5,1.1,0,1
0,0,1.85,16,0,0.0,0.0,3,1
1,1,6.85,24,1,36.1,1.8,0,0
0,0,4.11,24,0,16.0,5.0,0,1
1,0,4.9,10,0,0.5,0.0,0,1
1,1,6.13,22,0,58.5,2.4,0,1
1,0,2.28,22,0,4.0,0.4,0,1
0,0,3.43,0,0,4.7,0.3,7,1
1,0,2.02,36,0,10.6,4.3,0,1
1,0,3.73,23,1,17.4,2.0,0,1
1,1,6.85,12,0,43.7,2.3,0,0
1,1,6.85,18,0,15.4,1.0,0,0
1,0,2.36,22,0,4.2,0.6,0,1
1,0,6.85,24,0,3.4,0.8,0,0
1,0,2.03,20,1,5.2,0.8,0,1
0,0,1.05,18,0,0.0,0.0,0,1
0,0,6.85,24,0,9.0,0.7,0,0
1,1,6.69,10,3,66.1,5.2,0,1
0,0,3.83,10,0,0.2,0.0,0,1
1,0,6.85,20,0,12.9,1.2,0,0
1,1,1.31,18,0,0.0,0.0,0,1
1,1,6.85,19,0,119.3,8.1,0,0
1,0,2.39,0,0,17.0,2.0,7,1
1,0,1.64,0,0,0.0,0.0,0,1
1,0,0.69,15,0,0.0,0.0,0,1
1,1,1.36,24,0,0.0,0.0,0,1
1,0,2.14,23,0,0.6,0.1,0,1
1,0,6.85,21,0,117.8,7.2,0,0
0,0,1.55,18,0,0.0,0.0,0,1
1,1,0.96,20,0,0.0,0.0,0,1
1,0,6.85,22,0,30.9,2.3,0,0
0,0,4.16,30,0,31.1,2.0,0,1
1,0,6.85,33,0,8.4,0.7,0,0
1,0,6.8,26,0,46.1,1.5,0,1
0,0,0.86,0,0,0.0,0.0,0,1
0,0,1.43,20,0,0.0,0.0,0,1
1,0,6.85,20,0,17.4,1.1,0,0
0,0,1.82,18,0,0.0,0.0,0,1
0,0,4.33,31,0,9.0,0.4,0,1
1,0,4.85,26,0,37.5,1.9,0,1
1,0,6.85,22,0,29.7,2.2,0,0
1,1,3.11,13,0,6.2,0.8,2,1
1,1,6.85,22,0,79.0,5.4,0,0
0,0,3.39,14,1,30.0,0.7,0,1
1,0,5.07,20,0,69.1,4.7,0,1
0,0,4.9,13,0,10.4,0.7,0,1
1,0,2.47,23,0,5.8,0.6,0,1
0,0,1.05,20,0,0.0,0.0,0,1
1,0,3.83,18,0,39.5,1.3,0,1
1,1,0.71,16,0,0.0,0.0,0,1
1,1,6.85,22,0,91.3,10.4,0,0
1,1,2.53,23,3,30.6,1.9,0,1
1,1,6.85,16,1,18.4,0.8,0,0
1,1,2.2,19,0,0.0,0.0,0,1
1,1,6.85,22,0,73.8,7.9,0,0
0,0,2.34,36,4,235.3,8.0,0,1
1,1,6.85,27,1,25.0,1.1,0,0
1,0,2.56,23,0,24.2,1.3,0,1
1,1,6.85,22,2,34.8,2.7,0,0
0,0,2.79,22,0,4.1,0.2,0,1
0,0,2.56,24,0,3.9,0.4,0,1
1,1,2.54,23,0,9.5,0.4,0,1
1,0,2.94,22,1,12.8,1.2,0,1
1,0,2.21,23,0,7.3,0.5,0,1
1,0,1.45,18,0,0.0,0.0,0,1
0,0,2.34,21,0,14.1,1.4,0,1
1,0,5.72,57,0,101.7,5.5,0,1
1,1,6.84,16,0,33.6,2.2,0,0
0,0,2.4,0,0,13.0,0.9,6,1
1,0,2.48,12,0,16.0,5.2,0,1
1,0,6.84,21,0,34.2,2.1,0,0
1,1,4.9,22,0,12.3,1.1,0,1
0,0,1.98,23,1,0.0,0.0,0,1
1,1,4.07,8,0,10.2,1.4,3,1
1,0,2.45,22,0,18.6,2.1,0,1
1,0,5.85,22,0,89.5,3.5,0,1
1,0,2.11,18,0,0.0,0.0,0,1
1,1,6.84,16,0,24.4,0.9,0,0
1,1,2.29,23,3,27.4,4.2,0,1
1,0,2.79,23,0,19.5,1.7,0,1
1,1,6.84,15,0,28.8,2.8,0,0
1,0,4.91,24,0,26.8,2.9,0,1
0,0,2.62,23,0,17.2,1.2,0,1
1,1,6.84,10,0,53.3,3.5,0,0
0,0,2.75,21,0,28.9,1.7,0,1
0,0,0.17,0,1,0.0,0.0,2,1
1,1,5.15,29,0,27.6,3.0,0,1
1,0,3.02,22,0,7.6,0.8,0,1
1,0,6.84,21,0,101.1,7.4,0,0
1,0,1.99,0,0,0.0,0.0,0,1
0,0,1.41,21,0,0.0,0.0,0,1
1,0,4.69,13,0,12.1,0.4,0,1
1,1,2.54,15,0,0.0,0.0,0,1
0,0,0.62,15,1,0.0,0.0,0,1
0,0,0.59,0,0,0.0,0.0,3,1
1,0,1.98,0,0,0.0,0.0,2,1
0,0,4.15,12,0,42.9,2.7,0,1
1,0,2.06,23,0,1.3,0.2,0,1
1,1,1.55,23,0,0.0,0.0,0,1
1,0,1.32,20,0,0.0,0.0,0,1
1,0,5.43,20,3,69.3,32.4,0,1
1,0,2.6,0,0,6.7,0.4,0,1
1,1,6.84,22,0,6.7,0.7,0,0
1,0,2.36,22,0,53.7,2.6,0,1
1,0,1.98,23,0,0.0,0.0,0,1
1,1,6.84,21,0,59.0,5.5,0,0
1,0,1.55,23,1,0.0,0.0,0,1
1,1,6.84,22,1,29.9,2.5,0,0
1,0,2.71,39,0,30.4,1.9,0,1
0,0,0.35,19,0,0.0,0.0,0,1
1,1,2.85,14,0,3.8,0.3,0,1
1,1,6.84,15,0,16.4,1.5,0,0
1,1,1.07,0,0,0.0,0.0,0,1
1,1,6.84,24,0,49.8,2.3,0,0
1,0,4.62,32,0,0.0,0.0,0,1
0,0,1.12,0,0,0.0,0.0,4,1
1,0,1.98,0,1,0.0,0.0,0,1
1,0,6.25,26,0,33.4,2.9,0,1
0,0,4.25,24,0,6.9,0.9,0,1
0,0,3.12,21,0,12.0,0.5,0,1
1,0,3.29,23,0,23.9,1.7,0,1
0,0,1.16,21,0,0.0,0.0,0,1
0,0,2.04,22,0,2.1,0.6,0,1
0,0,6.48,12,0,0.3,0.0,0,1
1,0,2.73,20,0,15.7,2.3,0,1
0,0,1.98,24,0,0.0,0.0,0,1
0,0,2.87,22,0,8.1,0.4,0,1
1,1,2.93,0,0,1.7,0.2,4,1
0,0,0.67,0,0,0.0,0.0,0,1
1,0,1.2,18,0,0.0,0.0,0,1
1,0,1.01,22,0,0.0,0.0,0,1
1,0,6.84,21,1,37.4,3.2,0,0
0,0,0.28,12,0,0.0,0.0,0,1
0,0,2.73,24,0,17.0,0.7,0,1
0,0,1.3,20,0,0.0,0.0,0,1
1,1,6.84,14,0,228.8,31.8,0,0
1,0,2.71,23,0,13.1,1.2,0,1
1,1,2.6,22,1,11.6,0.6,0,1
1,1,0.44,11,0,0.0,0.0,0,1
0,0,4.92,20,0,31.8,1.2,0,1
1,0,6.82,21,0,53.1,3.8,0,1
1,0,2.05,23,0,6.2,1.0,0,1
0,0,1.97,23,1,0.0,0.0,0,1
1,0,2.35,0,0,0.5,0.1,1,1
1,1,0.97,23,0,0.0,0.0,0,1
1,0,4.69,25,2,34.8,1.2,0,1
1,0,1.98,20,0,0.6,0.0,0,1
1,0,1.3,15,0,0.0,0.0,1,1
1,0,5.78,24,0,20.5,1.2,0,1
1,0,2.82,21,0,28.7,1.2,0,1
0,0,1.56,0,0,0.0,0.0,6,1
0,0,1.98,24,0,0.0,0.0,0,1
1,0,4.39,19,1,38.7,2.8,0,1
0,0,3.82,24,0,7.3,0.8,0,1
0,0,1.09,0,0,0.0,0.0,3,1
0,0,2.44,0,0,0.0,0.0,0,1
0,0,0.22,0,0,0.0,0.0,2,1
0,0,1.51,14,0,0.0,0.0,0,1
0,0,0.5,12,0,0.0,0.0,0,1
1,1,0.85,15,0,0.0,0.0,0,1
0,0,1.5,24,2,0.0,0.0,0,1
1,1,6.84,17,0,36.9,2.1,0,0
1,1,0.79,0,0,0.0,0.0,3,1
0,0,3.47,19,0,3.2,0.3,0,1
1,0,3.05,23,0,4.6,1.1,0,1
0,0,1.62,71,0,0.0,0.0,0,1
1,1,6.84,20,0,11.8,1.7,0,0
1,1,6.84,24,0,20.1,2.2,0,0
1,1,6.84,19,1,33.7,2.1,0,0
1,1,6.84,21,1,31.7,4.2,0,0
1,1,5.2,56,0,108.9,109.2,0,1
1,1,7.2,31,0,42.9,2.5,0,1
0,0,2.67,21,0,16.5,0.7,0,1
0,0,1.3,20,0,0.0,0.0,0,1
1,0,2.07,26,1,4.1,0.4,0,1
1,1,6.84,19,0,41.7,1.4,0,0
1,0,6.84,22,0,27.6,4.4,0,0
0,0,0.6,11,0,0.0,0.0,0,1
1,0,4.03,20,0,6.9,1.6,0,1
1,1,6.84,58,1,60.6,3.9,0,0
1,0,3.53,18,0,4.5,0.3,0,1
0,0,1.98,0,3,0.0,0.0,7,1
1,0,6.84,24,0,2.8,0.6,0,0
1,0,1.87,23,0,0.0,0.0,0,1
1,0,6.84,12,0,49.1,7.2,0,0
1,1,2.17,0,0,6.9,0.4,6,1
1,1,6.84,16,1,187.2,12.4,0,0
0,0,0.41,5,0,0.0,0.0,0,1
1,0,2.6,21,1,31.8,1.3,1,1
0,0,2.64,23,0,3.4,0.5,0,1
0,0,3.56,16,0,17.9,0.8,0,1
0,0,1.63,19,0,0.0,0.0,0,1
1,1,1.81,18,0,0.0,0.0,0,1
1,0,6.83,21,0,75.4,5.2,0,0
1,1,1.97,0,0,0.0,0.0,0,1
0,0,1.97,24,0,0.0,0.0,0,1
1,1,6.83,24,0,168.7,10.6,0,0
1,0,5.77,33,0,128.2,37.6,0,1
